city,state,dma_name,dma_code
FORT RECOVERY,OH,DAYTON,542
FORT RANSOM,ND,FARGO - VALLEY CITY,724
FORT PLAIN,NY,ALBANY - SCHENECTADY - TROY,532
FORT PECK,MT,GREAT FALLS,755
FORT OGLETHORPE,GA,CHATTANOOGA,575
FORT OGDEN,FL,FT. MYERS - NAPLES,571
FORT NECESSITY,LA,MONROE - EL DORADO,628
FORT MONTGOMERY,NY,NEW YORK,501
FORT MOHAVE,AZ,PHOENIX (PRESCOTT),753
FORT MITCHELL,AL,"COLUMBUS, GA",522
FORT MEADE,SD,RAPID CITY,764
FORT MEADE,FL,TAMPA - ST. PETE (SARASOTA),539
FORT MC KAVETT,TX,SAN ANGELO,661
FORT MC COY,FL,ORLANDO - DAYTONA BCH - MELBRN,534
FORT GARLAND,CO,DENVER,751
FORT EUSTIS,VA,NORFOLK - PORTSMTH - NEWPT NWS,544
FRANKFORT,OH,"COLUMBUS, OH",535
FORREST,IL,PEORIA - BLOOMINGTON,675
FORT ANN,NY,ALBANY - SCHENECTADY - TROY,532
FORSYTH,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
FORSYTH,GA,MACON,503
FORSAN,TX,ODESSA - MIDLAND,633
FORRESTON,TX,DALLAS - FT. WORTH,623
FORRESTON,IL,ROCKFORD,610
FORNEY,TX,DALLAS - FT. WORTH,623
FORT EDWARD,NY,ALBANY - SCHENECTADY - TROY,532
FORKS OF SALMON,CA,MEDFORD - KLAMATH FALLS,813
FORKS,WA,SEATTLE - TACOMA,819
FORKLAND,AL,BIRMINGHAM (ANN & TUSC),630
FORK UNION,VA,CHARLOTTESVILLE,584
FORK,SC,MYRTLE BEACH - FLORENCE,570
FORK,MD,BALTIMORE,512
FORISTELL,MO,ST. LOUIS,609
FORT APACHE,AZ,PHOENIX (PRESCOTT),753
FORT ASHBY,WV,"WASHINGTON, DC (HAGRSTWN)",511
FORT ATKINSON,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
FORT ATKINSON,WI,MILWAUKEE,617
FORT DRUM,NY,WATERTOWN,549
FORT DEPOSIT,AL,MONTGOMERY (SELMA),698
FORT DEFIANCE,AZ,ALBUQUERQUE - SANTA FE,790
FORT DAVIS,TX,ODESSA - MIDLAND,633
FORT DAVIS,AL,MONTGOMERY (SELMA),698
FORT COVINGTON,NY,BURLINGTON - PLATTSBURGH,523
FORT COBB,OK,OKLAHOMA CITY,650
FORT CAVAZOS,TX,WACO - TEMPLE - BRYAN,625
FORT CAMPBELL,KY,NASHVILLE,659
FORT CALHOUN,NE,OMAHA,652
FORT BRIDGER,WY,SALT LAKE CITY,770
FORT BRANCH,IN,EVANSVILLE,649
FORT BRAGG,NC,RALEIGH - DURHAM (FAYETVLLE),560
FORT BIDWELL,CA,CHICO - REDDING,868
FORT BELVOIR,VA,"WASHINGTON, DC (HAGRSTWN)",511
FORT ROCK,OR,MEDFORD - KLAMATH FALLS,813
FORT SCOTT,KS,JOPLIN - PITTSBURG,603
FORT SHAW,MT,GREAT FALLS,755
FOWLER,MI,LANSING,551
FOX RIVER GROVE,IL,CHICAGO,602
FOX LAKE,IL,CHICAGO,602
FOX ISLAND,WA,SEATTLE - TACOMA,819
FOX,OK,SHERMAN - ADA,657
FOX,AR,LITTLE ROCK - PINE BLUFF,693
FOWLSTOWN,GA,TALLAHASSEE - THOMASVILLE,530
FOWLERVILLE,MI,DETROIT,505
FOWLER,KS,WICHITA - HUTCHINSON PLUS,678
FORT SILL,OK,WICHITA FALLS & LAWTON,627
FOWLER,IL,QUINCY - HANNIBAL - KEOKUK,717
FOWLER,CA,FRESNO - VISALIA,866
FOURMILE,KY,KNOXVILLE,557
FOUR STATES,WV,CLARKSBURG - WESTON,598
FOUR OAKS,NC,RALEIGH - DURHAM (FAYETVLLE),560
FOUR LAKES,WA,SPOKANE,881
FOUNTAINVILLE,PA,PHILADELPHIA,504
FOX VALLEY,IL,CHICAGO,602
FOXBURG,PA,PITTSBURGH,508
FOXHOME,MN,FARGO - VALLEY CITY,724
FOXWORTH,MS,HATTIESBURG - LAUREL,710
FRANKFORT,NY,UTICA,526
FRANKFORT,MI,TRAVERSE CITY - CADILLAC,540
FRANKFORD,WV,BLUEFIELD - BECKLEY - OAK HILL,559
FRANKFORD,MO,ST. LOUIS,609
FRANKEWING,TN,HUNTSVILLE - DECATUR (FLOR),691
FRANKENMUTH,MI,FLINT - SAGINAW - BAY CITY,513
FRANCITAS,TX,HOUSTON,618
FRANCISCO,IN,EVANSVILLE,649
FRANCIS CREEK,WI,GREEN BAY - APPLETON,658
FRANCIS,OK,SHERMAN - ADA,657
FRANCESVILLE,IN,SOUTH BEND - ELKHART,588
FRAMETOWN,WV,CHARLESTON - HUNTINGTON,564
FRAKES,KY,KNOXVILLE,557
FOYIL,OK,TULSA,671
FOUNTAINTOWN,IN,INDIANAPOLIS,527
FOUNTAIN RUN,KY,NASHVILLE,659
FOUNTAIN INN,SC,GREENVLL - SPART - ASHEVLL - AND,567
FORTUNA,MO,COLUMBIA - JEFFERSON CITY,604
FORTINE,MT,SPOKANE,881
FORT WINGATE,NM,ALBUQUERQUE - SANTA FE,790
FORT WHITE,FL,JACKSONVILLE,561
FORT WASHAKIE,WY,CASPER - RIVERTON,767
FORT VALLEY,VA,"WASHINGTON, DC (HAGRSTWN)",511
FORT VALLEY,GA,MACON,503
FORT TOWSON,OK,SHERMAN - ADA,657
FORT THOMPSON,SD,SIOUX FALLS (MITCHELL),725
FORT THOMAS,KY,CINCINNATI,515
FORT THOMAS,AZ,PHOENIX (PRESCOTT),753
FORT SUPPLY,OK,OKLAHOMA CITY,650
FORT SUMNER,NM,ALBUQUERQUE - SANTA FE,790
FORT STOCKTON,TX,ODESSA - MIDLAND,633
FORT STEWART,GA,SAVANNAH,507
FORT SMITH,MT,BILLINGS,756
FORTUNA,CA,EUREKA,802
FORTVILLE,IN,INDIANAPOLIS,527
FOUNTAIN HILL,AR,MONROE - EL DORADO,628
FOSSIL,OR,"PORTLAND, OR",820
FOUNTAIN GREEN,UT,SALT LAKE CITY,770
FOUNTAIN CITY,WI,LA CROSSE - EAU CLAIRE,702
FOUNTAIN CITY,IN,DAYTON,542
FOUNTAIN,MN,ROCHESTR - MASON CITY - AUSTIN,611
FOUNTAIN,FL,PANAMA CITY,656
FOUNTAIN,CO,COLORADO SPRINGS - PUEBLO,752
FOUKE,AR,SHREVEPORT,612
FOSTORIA,MI,FLINT - SAGINAW - BAY CITY,513
FOSTORIA,IA,SIOUX CITY,624
FOSTER CITY,CA,SAN FRANCISCO - OAK - SAN JOSE,807
FOSTER,WV,CHARLESTON - HUNTINGTON,564
FOSTER,VA,NORFOLK - PORTSMTH - NEWPT NWS,544
FOSTER,OK,WICHITA FALLS & LAWTON,627
FOSTER,MO,KANSAS CITY,616
FOSSTON,MN,FARGO - VALLEY CITY,724
FALL RIVER MILLS,CA,CHICO - REDDING,868
FALL RIVER,KS,WICHITA - HUTCHINSON PLUS,678
GABRIELS,NY,BURLINGTON - PLATTSBURGH,523
ELKHART,KS,WICHITA - HUTCHINSON PLUS,678
ELKINS PARK,PA,PHILADELPHIA,504
ELKINS,WV,CLARKSBURG - WESTON,598
ELKIN,NC,GREENSBORO - H. POINT - W. SALEM,518
ELKHORN,WI,MILWAUKEE,617
ELKHORN,NE,OMAHA,652
ELKHART LAKE,WI,MILWAUKEE,617
ELKHART,TX,DALLAS - FT. WORTH,623
ELKHART,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
ELK MOUND,WI,MINNEAPOLIS - ST. PAUL,613
ELKHART,IA,DES MOINES - AMES,679
ELKA PARK,NY,ALBANY - SCHENECTADY - TROY,532
ELK RIVER,MN,MINNEAPOLIS - ST. PAUL,613
ELK RIVER,ID,SPOKANE,881
ELK RAPIDS,MI,TRAVERSE CITY - CADILLAC,540
ELK POINT,SD,SIOUX CITY,624
ELK PARK,NC,CHARLOTTE,517
ELKLAND,MO,"SPRINGFIELD, MO",619
ELKLAND,PA,ELMIRA (CORNING),565
ELKO,GA,MACON,503
ELKO,SC,AUGUSTA,520
ELLENBURG DEPOT,NY,BURLINGTON - PLATTSBURGH,523
ELLENBURG CENTER,NY,BURLINGTON - PLATTSBURGH,523
ELLENBURG,NY,BURLINGTON - PLATTSBURGH,523
ELLENBORO,WV,CLARKSBURG - WESTON,598
ELLENBORO,NC,GREENVLL - SPART - ASHEVLL - AND,567
ELLAVILLE,GA,"COLUMBUS, GA",522
ELLABELL,GA,SAVANNAH,507
ELKVIEW,WV,CHARLESTON - HUNTINGTON,564
ELKTON,VA,HARRISONBURG,569
ELKTON,TN,NASHVILLE,659
ELKTON,SD,SIOUX FALLS (MITCHELL),725
ELKTON,OR,EUGENE,801
ELKTON,OH,YOUNGSTOWN,536
ELKTON,MI,FLINT - SAGINAW - BAY CITY,513
ELKTON,FL,JACKSONVILLE,561
ELK MOUNTAIN,WY,DENVER,751
ELK MILLS,MD,BALTIMORE,512
ELLENDALE,MN,MINNEAPOLIS - ST. PAUL,613
ELGIN,NE,LINCOLN & HSTNGS - KRNY,722
ELIDA,NM,AMARILLO,634
ELGIN,TX,AUSTIN,635
ELGIN,TN,KNOXVILLE,557
ELGIN,SC,"COLUMBIA, SC",546
ELGIN,PA,ERIE,516
ELGIN,OR,"PORTLAND, OR",820
ELGIN,OK,WICHITA FALLS & LAWTON,627
ELGIN,ND,MINOT - BISMARCK - DICKINSON,687
ELK HORN,IA,OMAHA,652
ELGIN,MN,MINNEAPOLIS - ST. PAUL,613
ELGIN,IA,CEDAR RAPIDS - WTRLO - IWC&DUB,637
ELFRIDA,AZ,TUCSON (SIERRA VISTA),789
ELFERS,FL,TAMPA - ST. PETE (SARASOTA),539
ELEVA,WI,LA CROSSE - EAU CLAIRE,702
ELEROY,IL,ROCKFORD,610
ELEPHANT BUTTE,NM,ALBUQUERQUE - SANTA FE,790
ELIDA,OH,LIMA,558
ELIZABETH,AR,"SPRINGFIELD, MO",619
ELIZABETH,CO,DENVER,751
ELIZABETH,IL,DAVENPORT - R. ISLAND - MOLINE,682
ELK GARDEN,WV,"WASHINGTON, DC (HAGRSTWN)",511
ELK FALLS,KS,WICHITA - HUTCHINSON PLUS,678
ELK CREEK,VA,ROANOKE - LYNCHBURG,573
ELK CREEK,NE,OMAHA,652
ELK CREEK,MO,"SPRINGFIELD, MO",619
ELK CREEK,CA,CHICO - REDDING,868
ELK CITY,ID,SPOKANE,881
ELK,WA,SPOKANE,881
ELK,CA,SAN FRANCISCO - OAK - SAN JOSE,807
ELIZAVILLE,NY,ALBANY - SCHENECTADY - TROY,532
ELIZABETHVILLE,PA,HARRISBURG - LNCSTR - LEB - YORK,566
ELIZABETHTOWN,PA,HARRISBURG - LNCSTR - LEB - YORK,566
ELIZABETHTOWN,NY,BURLINGTON - PLATTSBURGH,523
ELIZABETH,PA,PITTSBURGH,508
ELIZABETH,LA,LAKE CHARLES,643
ELLENDALE,DE,SALISBURY,576
ELLENDALE,TN,MEMPHIS,640
ELECTRIC CITY,WA,SPOKANE,881
ELMIRA,CA,SACRAMNTO - STKTN - MODESTO,862
ELMONT,NY,NEW YORK,501
ELMO,UT,SALT LAKE CITY,770
ELMO,TX,DALLAS - FT. WORTH,623
ELMO,MT,MISSOULA,762
ELMO,MO,KANSAS CITY,616
ELMIRA,OR,EUGENE,801
ELMIRA,MI,TRAVERSE CITY - CADILLAC,540
ELMHURST,IL,CHICAGO,602
ELM MOTT,TX,WACO - TEMPLE - BRYAN,625
ELMER CITY,WA,SPOKANE,881
ELMER,MO,OTTUMWA - KIRKSVILLE,631
ELMENDORF,TX,SAN ANTONIO,641
ELMDALE,KS,WICHITA - HUTCHINSON PLUS,678
ELMATON,TX,HOUSTON,618
ELMA,WA,SEATTLE - TACOMA,819
ELMA,IA,ROCHESTR - MASON CITY - AUSTIN,611
ELMORA,PA,JOHNSTOWN - ALTOONA,574
ELMORE,AL,MONTGOMERY (SELMA),698
ELMORE,OH,TOLEDO,547
ELMORE CITY,OK,OKLAHOMA CITY,650
ELSIE,MI,LANSING,551
ELSA,TX,HARLINGEN - WSLCO - BRNSVL - MCA,636
ELROY,WI,MADISON,669
ELROSA,MN,MINNEAPOLIS - ST. PAUL,613
ELROD,AL,BIRMINGHAM (ANN & TUSC),630
ELRAMA,PA,PITTSBURGH,508
ELORA,TN,HUNTSVILLE - DECATUR (FLOR),691
ELON,NC,GREENSBORO - H. POINT - W. SALEM,518
ELNORA,IN,TERRE HAUTE,581
ELMWOOD PARK,IL,CHICAGO,602
ELMWOOD,WI,MINNEAPOLIS - ST. PAUL,613
ELMWOOD,NE,OMAHA,652
ELMWOOD,IL,PEORIA - BLOOMINGTON,675
ELMSFORD,NY,NEW YORK,501
ELM SPRINGS,AR,FT. SMITH - FAY - SPRNGDL - RGRS,670
ELM HALL,MI,FLINT - SAGINAW - BAY CITY,513
ELLENSBURG,WA,YAKIMA - PASCO - RCHLND - KNNWCK,810
ELLINGTON,NY,BUFFALO,514
ELLIS GROVE,IL,ST. LOUIS,609
ELLIOTTVILLE,KY,LEXINGTON,541
ELLIOTTSBURG,PA,HARRISBURG - LNCSTR - LEB - YORK,566
ELLIOTT,SC,"COLUMBIA, SC",546
ELLIOTT,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
ELLIOTT,IA,OMAHA,652
ELLINWOOD,KS,WICHITA - HUTCHINSON PLUS,678
ELLINGER,TX,AUSTIN,635
ELM GROVE,LA,SHREVEPORT,612
ELLICOTTVILLE,NY,BUFFALO,514
ELLETTSVILLE,IN,INDIANAPOLIS,527
ELLERSLIE,MD,"WASHINGTON, DC (HAGRSTWN)",511
ELLERBE,NC,CHARLOTTE,517
ELLENWOOD,GA,ATLANTA,524
ELLENTON,GA,"ALBANY, GA",525
ELLENTON,FL,TAMPA - ST. PETE (SARASOTA),539
ELLISBURG,NY,WATERTOWN,549
ELLISON BAY,WI,GREEN BAY - APPLETON,658
ELLISTON,MT,BUTTE - BOZEMAN,754
ELLISTON,VA,ROANOKE - LYNCHBURG,573
ELM CITY,NC,RALEIGH - DURHAM (FAYETVLLE),560
ELM,PA,HARRISBURG - LNCSTR - LEB - YORK,566
ELLSWORTH,WI,MINNEAPOLIS - ST. PAUL,613
ELLSWORTH,PA,PITTSBURGH,508
ELLSWORTH,OH,YOUNGSTOWN,536
ELLSWORTH,NE,DENVER,751
ELLSWORTH,MN,SIOUX FALLS (MITCHELL),725
ELLSWORTH,MI,TRAVERSE CITY - CADILLAC,540
ELLSWORTH,KS,WICHITA - HUTCHINSON PLUS,678
ELLSWORTH,IA,DES MOINES - AMES,679
ELLSTON,IA,DES MOINES - AMES,679
ELLSINORE,MO,PADUCAH - CAPE GIRAR D - HARSBG,632
ELLOREE,SC,"COLUMBIA, SC",546
ELLISVILLE,MS,HATTIESBURG - LAUREL,710
ELLISVILLE,IL,PEORIA - BLOOMINGTON,675
ELEELE,HI,HONOLULU,744
ELEANOR,WV,CHARLESTON - HUNTINGTON,564
FALL CREEK,WI,LA CROSSE - EAU CLAIRE,702
EDGELEY,ND,FARGO - VALLEY CITY,724
EDGERTON,MO,KANSAS CITY,616
EDGERTON,MN,SIOUX FALLS (MITCHELL),725
EDGERTON,KS,KANSAS CITY,616
EDGEMOOR,SC,CHARLOTTE,517
EDGEMONT,SD,RAPID CITY,764
EDGEMONT,PA,PHILADELPHIA,504
EDGEMONT,AR,LITTLE ROCK - PINE BLUFF,693
EDGEFIELD,SC,AUGUSTA,520
EDEN,WI,GREEN BAY - APPLETON,658
EDGARTON,WV,CHARLESTON - HUNTINGTON,564
EDGARD,LA,NEW ORLEANS,622
EDGAR,WI,WAUSAU - RHINELANDER,705
EDGAR,NE,LINCOLN & HSTNGS - KRNY,722
EDGAR,MT,BILLINGS,756
EDENVILLE,MI,FLINT - SAGINAW - BAY CITY,513
EDENTON,NC,NORFOLK - PORTSMTH - NEWPT NWS,544
EDGERTON,WI,MADISON,669
EDGERTON,WY,CASPER - RIVERTON,767
EDGEWOOD,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
EDGEWOOD,MD,BALTIMORE,512
EDMOND,WV,BLUEFIELD - BECKLEY - OAK HILL,559
EDMESTON,NY,UTICA,526
EDISTO ISLAND,SC,"CHARLESTON, SC",519
EDISON,OH,"COLUMBUS, OH",535
EDISON,NE,LINCOLN & HSTNGS - KRNY,722
EDISON,GA,"ALBANY, GA",525
EDISON,CA,BAKERSFIELD,800
EDINBURG,VA,"WASHINGTON, DC (HAGRSTWN)",511
EDINBURG,PA,PITTSBURGH,508
EDINBURG,ND,FARGO - VALLEY CITY,724
EDINBURG,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
EDINBORO,PA,ERIE,516
EDINA,MO,QUINCY - HANNIBAL - KEOKUK,717
EDGEWOOD,TX,DALLAS - FT. WORTH,623
EDGEWOOD,NM,ALBUQUERQUE - SANTA FE,790
EDEN VALLEY,MN,MINNEAPOLIS - ST. PAUL,613
EDEN,UT,SALT LAKE CITY,770
EDMONSON,TX,LUBBOCK,651
EBERVALE,PA,WILKES BARRE - SCRANTON,577
ECHO,UT,SALT LAKE CITY,770
ECHO,OR,YAKIMA - PASCO - RCHLND - KNNWCK,810
ECHO,MN,MINNEAPOLIS - ST. PAUL,613
ECHO,LA,"ALEXANDRIA, LA",644
ECCLES,WV,BLUEFIELD - BECKLEY - OAK HILL,559
EBRO,FL,PANAMA CITY,656
EBONY,VA,RICHMOND - PETERSBURG,556
EBENSBURG,PA,JOHNSTOWN - ALTOONA,574
EDEN,TX,SAN ANGELO,661
EBEN JUNCTION,MI,MARQUETTE,553
EAU CLAIRE,PA,PITTSBURGH,508
EAU CLAIRE,MI,SOUTH BEND - ELKHART,588
EATONVILLE,WA,SEATTLE - TACOMA,819
EATONVILLE,FL,ORLANDO - DAYTONA BCH - MELBRN,534
EATONTON,GA,ATLANTA,524
EATON RAPIDS,MI,LANSING,551
ECKERMAN,MI,TRAVERSE CITY - CADILLAC,540
ECKERT,CO,DENVER,751
ECKERTY,IN,LOUISVILLE,529
ECKHART MINES,MD,"WASHINGTON, DC (HAGRSTWN)",511
EDEN,SD,SIOUX FALLS (MITCHELL),725
EDEN,NY,BUFFALO,514
EDEN,MD,SALISBURY,576
EDEN,ID,TWIN FALLS,760
EDEN,GA,SAVANNAH,507
EDELSTEIN,IL,PEORIA - BLOOMINGTON,675
EDDYVILLE,OR,"PORTLAND, OR",820
EDDYVILLE,IL,PADUCAH - CAPE GIRAR D - HARSBG,632
EDCOUCH,TX,HARLINGEN - WSLCO - BRNSVL - MCA,636
ECTOR,TX,DALLAS - FT. WORTH,623
ECRU,MS,COLUMBUS - TUPELO - WEST POINT,673
ECONOMY,IN,DAYTON,542
ECLECTIC,AL,MONTGOMERY (SELMA),698
ECKLEY,CO,DENVER,751
EDMONDSON,AR,MEMPHIS,640
EDMONTON,KY,BOWLING GREEN,736
ELDRIDGE,MO,"SPRINGFIELD, MO",619
ELAINE,AR,MEMPHIS,640
ELBERT,CO,COLORADO SPRINGS - PUEBLO,752
ELBERFELD,IN,EVANSVILLE,649
ELBE,WA,SEATTLE - TACOMA,819
ELBA,NY,BUFFALO,514
ELBA,NE,LINCOLN & HSTNGS - KRNY,722
ELBA,AL,DOTHAN,606
ELAND,WI,WAUSAU - RHINELANDER,705
EL VERANO,CA,SAN FRANCISCO - OAK - SAN JOSE,807
EL GRANADA,CA,SAN FRANCISCO - OAK - SAN JOSE,807
EL SEGUNDO,CA,LOS ANGELES,803
EL RENO,OK,OKLAHOMA CITY,650
EL PRADO,NM,ALBUQUERQUE - SANTA FE,790
EL PORTAL,CA,FRESNO - VISALIA,866
EL PASO,AR,LITTLE ROCK - PINE BLUFF,693
EL NIDO,CA,FRESNO - VISALIA,866
EL MIRAGE,AZ,PHOENIX (PRESCOTT),753
ELBERT,WV,BLUEFIELD - BECKLEY - OAK HILL,559
ELBERTA,AL,MOBILE - PENSACOLA (FT WALT),686
ELBERTA,MI,TRAVERSE CITY - CADILLAC,540
ELBERTA,UT,SALT LAKE CITY,770
ELDRIDGE,IA,DAVENPORT - R. ISLAND - MOLINE,682
ELDRED,PA,BUFFALO,514
ELDRED,IL,ST. LOUIS,609
ELDORADO SPRINGS,CO,DENVER,751
ELDORADO,WI,GREEN BAY - APPLETON,658
ELDORADO,TX,SAN ANGELO,661
ELDORADO,OK,WICHITA FALLS & LAWTON,627
ELDORADO,IL,PADUCAH - CAPE GIRAR D - HARSBG,632
ELDORA,IA,DES MOINES - AMES,679
ELDERTON,PA,PITTSBURGH,508
ELDERON,WI,WAUSAU - RHINELANDER,705
ELCHO,WI,WAUSAU - RHINELANDER,705
ELBRIDGE,NY,SYRACUSE,555
ELBING,KS,WICHITA - HUTCHINSON PLUS,678
ELBERTON,GA,GREENVLL - SPART - ASHEVLL - AND,567
EL INDIO,TX,SAN ANTONIO,641
EL DORADO HILLS,CA,SACRAMNTO - STKTN - MODESTO,862
EDMORE,MI,GRAND RAPIDS - KALMZOO - B. CRK,563
EDWARDS,IL,PEORIA - BLOOMINGTON,675
EFFINGHAM,SC,MYRTLE BEACH - FLORENCE,570
EFFINGHAM,KS,KANSAS CITY,616
EFFINGHAM,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
EDWARDSVILLE,KS,KANSAS CITY,616
EDWARDS,NY,WATERTOWN,549
EDWARDS,MS,"JACKSON, MS",718
EDWARDS,MO,"SPRINGFIELD, MO",619
EDWARDS,CO,DENVER,751
EL DORADO,KS,WICHITA - HUTCHINSON PLUS,678
EDWARDS,CA,BAKERSFIELD,800
EDSON,KS,WICHITA - HUTCHINSON PLUS,678
EDROY,TX,CORPUS CHRISTI,600
EDNEYVILLE,NC,GREENVLL - SPART - ASHEVLL - AND,567
EDNA,TX,VICTORIA,626
EDMUND,WI,MADISON,669
EFFORT,PA,WILKES BARRE - SCRANTON,577
EFLAND,NC,RALEIGH - DURHAM (FAYETVLLE),560
EGAN,LA,"LAFAYETTE, LA",642
EGG HARBOR,WI,GREEN BAY - APPLETON,658
EL DORADO,CA,SACRAMNTO - STKTN - MODESTO,862
EL CERRITO,CA,SAN FRANCISCO - OAK - SAN JOSE,807
EL CAMPO,TX,HOUSTON,618
EKALAKA,MT,RAPID CITY,764
EITZEN,MN,LA CROSSE - EAU CLAIRE,702
EIGHTY FOUR,PA,PITTSBURGH,508
EIELSON AFB,AK,FAIRBANKS,745
EIDSON,TN,"TRI - CITIES, TN - VA",531
EHRHARDT,SC,"CHARLESTON, SC",519
EGYPT,TX,HOUSTON,618
EGYPT,AR,JONESBORO,734
EGLON,WV,PITTSBURGH,508
EGLIN AFB,FL,MOBILE - PENSACOLA (FT WALT),686
EGGLESTON,VA,ROANOKE - LYNCHBURG,573
ELSIE,NE,LINCOLN & HSTNGS - KRNY,722
ELSINORE,UT,SALT LAKE CITY,770
ELTON,LA,"LAFAYETTE, LA",642
EVERGREEN,CO,DENVER,751
EVERTON,AR,"SPRINGFIELD, MO",619
EVERSON,PA,PITTSBURGH,508
EVERLY,IA,SIOUX CITY,624
EVERGREEN PARK,IL,CHICAGO,602
EVERGREEN,VA,ROANOKE - LYNCHBURG,573
EVERGREEN,NC,WILMINGTON,550
EVERGREEN,LA,"ALEXANDRIA, LA",644
EVERGREEN,AL,MOBILE - PENSACOLA (FT WALT),686
EVANSVILLE,AR,FT. SMITH - FAY - SPRNGDL - RGRS,670
EVERETTS,NC,GREENVILLE - N. BERN - WASHNGTN,545
EVERETT,PA,JOHNSTOWN - ALTOONA,574
EVEREST,KS,TOPEKA,605
EVENSVILLE,TN,CHATTANOOGA,575
EVENING SHADE,AR,JONESBORO,734
EVANT,TX,WACO - TEMPLE - BRYAN,625
EVANSVILLE,WI,MADISON,669
EVINGTON,VA,ROANOKE - LYNCHBURG,573
EVINSTON,FL,GAINESVILLE,592
EWA BEACH,HI,HONOLULU,744
EWELL,MD,SALISBURY,576
FABER,VA,ROANOKE - LYNCHBURG,573
FABENS,TX,EL PASO (LAS CRUCES),765
EZEL,KY,LEXINGTON,541
EYOTA,MN,ROCHESTR - MASON CITY - AUSTIN,611
EXPERIMENT,GA,ATLANTA,524
EXMORE,VA,NORFOLK - PORTSMTH - NEWPT NWS,544
EXETER,NE,LINCOLN & HSTNGS - KRNY,722
EXETER,CA,FRESNO - VISALIA,866
EXELAND,WI,DULUTH - SUPERIOR,676
EXCELSIOR SPRINGS,MO,KANSAS CITY,616
EXCELLO,MO,OTTUMWA - KIRKSVILLE,631
EXCEL,AL,MOBILE - PENSACOLA (FT WALT),686
EWING,NE,LINCOLN & HSTNGS - KRNY,722
EWING,KY,LEXINGTON,541
EWEN,MI,MARQUETTE,553
EVANSVILLE,MN,MINNEAPOLIS - ST. PAUL,613
EVANSPORT,OH,TOLEDO,547
FAIR BLUFF,NC,WILMINGTON,550
EUBANK,KY,LEXINGTON,541
EURE,NC,NORFOLK - PORTSMTH - NEWPT NWS,544
EUNICE,NM,ALBUQUERQUE - SANTA FE,790
EUNICE,LA,"LAFAYETTE, LA",642
EUGENE,MO,COLUMBIA - JEFFERSON CITY,604
EUFAULA,OK,TULSA,671
EUDORA,AR,GREENWOOD - GREENVILLE,647
EUCHA,OK,TULSA,671
ETTRICK,WI,LA CROSSE - EAU CLAIRE,702
EVANS MILLS,NY,WATERTOWN,549
ETTERS,PA,HARRISBURG - LNCSTR - LEB - YORK,566
ETTA,MS,COLUMBUS - TUPELO - WEST POINT,673
ETOWAH,TN,CHATTANOOGA,575
ETOWAH,NC,GREENVLL - SPART - ASHEVLL - AND,567
ETOWAH,AR,MEMPHIS,640
ETON,GA,CHATTANOOGA,575
ETOILE,TX,TYLER - LONGVIEW (LFKN & NCGD),709
EUREKA,IL,PEORIA - BLOOMINGTON,675
EUREKA,MI,LANSING,551
EUREKA,MO,ST. LOUIS,609
EUREKA,MT,SPOKANE,881
EVANS CITY,PA,PITTSBURGH,508
EVANS,WV,CHARLESTON - HUNTINGTON,564
EVANS,LA,"ALEXANDRIA, LA",644
EVANS,GA,AUGUSTA,520
EVANGELINE,LA,"LAFAYETTE, LA",642
EVADALE,TX,BEAUMONT - PORT ARTHUR,692
EVA,TN,NASHVILLE,659
EVA,AL,HUNTSVILLE - DECATUR (FLOR),691
EUTAWVILLE,SC,"COLUMBIA, SC",546
EUTAW,AL,BIRMINGHAM (ANN & TUSC),630
EUSTIS,NE,LINCOLN & HSTNGS - KRNY,722
EUSTACE,TX,DALLAS - FT. WORTH,623
EUREKA SPRINGS,AR,"SPRINGFIELD, MO",619
EUREKA,UT,SALT LAKE CITY,770
EUREKA,NV,SALT LAKE CITY,770
FABIUS,NY,SYRACUSE,555
FAIR HAVEN,MI,DETROIT,505
ELTON,PA,JOHNSTOWN - ALTOONA,574
FAIRVIEW,KS,TOPEKA,605
FAIRVIEW,PA,ERIE,516
FAIRVIEW,OR,"PORTLAND, OR",820
FAIRVIEW,NC,GREENVLL - SPART - ASHEVLL - AND,567
FAIRVIEW,MT,MINOT - BISMARCK - DICKINSON,687
FAIRVIEW,MO,JOPLIN - PITTSBURG,603
FAIRVIEW,MI,TRAVERSE CITY - CADILLAC,540
FAIRVIEW,KY,NASHVILLE,659
FAIRVIEW,IL,PEORIA - BLOOMINGTON,675
FAIRMONT,NE,LINCOLN & HSTNGS - KRNY,722
FAIRPORT HARBOR,OH,CLEVELAND - AKRON (CANTON),510
FAIRPORT,NY,"ROCHESTER, NY",538
FAIRPLAY,MD,"WASHINGTON, DC (HAGRSTWN)",511
FAIRMOUNT CITY,PA,PITTSBURGH,508
FAIRMOUNT,ND,FARGO - VALLEY CITY,724
FAIRMOUNT,IN,INDIANAPOLIS,527
FAIRMOUNT,IL,CHAMPAIGN & SPRNGFLD - DECATUR,648
